,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR
3123,HIP98767,3.960527,1,1619.167159,0.016634213399999997,[-3.960527],[1619.167159],spliced_blc0001020304050607_guppi_58210_45335_HIP98767_0049.gpuspec.0000.h5,[16.585939]
3124,HIP86340,3.960527,1,1626.470673,0.016634213399999997,[-3.960527],[1626.470673],spliced_blc0001020304050607_guppi_57710_72905_HIP86340_0002.gpuspec.0000.h5,[15.881783]
3125,HIP28103,3.960527,1,1626.128999,0.016634213399999997,[-3.960527],[1626.128999],spliced_blc0001020304050607_guppi_57641_43823_HIP28103_0003.gpuspec.0000.h5,[24.695096]
3126,HIP73457,3.960922,1,1618.902186,0.0166358724,[-3.960922],[1618.902186],spliced_blc02030405_2bit_guppi_57477_33632_HIP73457_0003.gpuspec.0000.h5,[17.038676]
3127,HIP13258,3.960922,1,1620.723642,0.0166358724,[-3.960922],[1620.723642],spliced_blc02030405_2bit_guppi_57476_71434_HIP13258_0021.gpuspec.0000.h5,[30.778607]
3128,GJ702B,0.009853,2,1558.1970095,0.01666982086017139,[0.009853 0.009853],[1558.204566 1558.189453],spliced_blc0001020304050607_guppi_57545_21724_GJ702B_0008.gpuspec.0000.h5,[11.676203 14.683113]
3129,HIP3909,3.970093,1,1626.47409,0.016674390600000002,[-3.970093],[1626.47409],spliced_blc0001020304050607_guppi_57585_43576_Hip3909_0021.gpuspec.0000.h5,[55.272953]
3130,HIP42173,3.970093,1,1626.099092,0.016674390600000002,[-3.970093],[1626.099092],spliced_blc0001020304050607_guppi_57749_29642_HIP42173_0003.gpuspec.0000.h5,[33.416025]
3131,HIP106400,3.970093,1,1625.924614,0.016674390600000002,[-3.970093],[1625.924614],spliced_blc0001020304050607_guppi_57662_11492_HIP106400_0015.gpuspec.0000.h5,[17.203792]
3132,HIP43852,3.970093,1,1626.073691,0.016674390600000002,[-3.970093],[1626.073691],spliced_blc1011121314151617_guppi_57927_65184_HIP43852_0014.gpuspec.0000.h5,[12.576497]
3133,HIP42806,3.970093,1,1625.579204,0.016674390600000002,[-3.970093],[1625.579204],spliced_blc0001020304050607_guppi_57749_33803_HIP42806_0015.gpuspec.0000.h5,[12.223385]
3134,HIP38784,3.970093,1,1619.550752,0.016674390600000002,[-3.970093],[1619.550752],spliced_blc0001020304050607_guppi_57578_80962_Hip38784_0023.gpuspec.0000.h5,[21.068512]
3135,HIP46417,3.970093,1,1626.409214,0.016674390600000002,[-3.970093],[1626.409214],spliced_blc0001020304050607_guppi_57605_67064_Hip46417_0016.gpuspec.0000.h5,[15.363752]
3136,HIP11048,3.970775,1,1680.070255,0.016677255000000002,[3.970775],[1680.070255],spliced_blc02030405_2bit_guppi_57402_HIP11048_0006.gpuspec.0000.h5,[12.353668]
3137,HIP54872,3.970775,1,1626.454075,0.016677255000000002,[3.970775],[1626.454075],spliced_blc0001020304050607_guppi_57517_11190_HIP54872_0015.gpuspec.0000.h5,[17.395849]
3138,HIP7078,3.970775,1,1626.135972,0.016677255000000002,[-3.970775],[1626.135972],spliced_blc02030405_2bit_guppi_57499_61470_HIP7078_0003.gpuspec.0000.h5,[37.954971]
3139,HIP12158,3.970775,1,1626.136329,0.016677255000000002,[-3.970775],[1626.136329],spliced_blc0001020304050607_guppi_57525_62277_HIP12158_0021.gpuspec.0000.h5,[72.244461]
3140,HIP66459,3.970775,1,1619.213722,0.016677255000000002,[-3.970775],[1619.213722],spliced_blc0001020304050607_guppi_57543_10898_HIP66459_0039.gpuspec.0000.h5,[15.215736]
3141,HIP88348,3.970775,1,1626.47391,0.016677255000000002,[-3.970775],[1626.47391],spliced_blc02030405_2bit_guppi_57457_50018_HIP88348_0009.gpuspec.0000.h5,[10.627236]
3142,HIP14293,3.980628,1,1623.217039,0.016718637599999996,[-3.980628],[1623.217039],spliced_blc0001020304050607_guppi_57523_65195_HIP14293_0003.gpuspec.0000.h5,[20.288373]
3143,HIP25623,3.980628,1,1420.128978,0.016718637599999996,[3.980628],[1420.128978],spliced_blc02030405_2bit_guppi_57477_83890_HIP25623_0027.gpuspec.0000.h5,[10.798056]
3144,HIP85365,3.980628,1,1622.488871,0.016718637599999996,[-3.980628],[1622.488871],spliced_blc02030405_2bit_guppi_57502_26738_HIP85365_0004.gpuspec.0000.h5,[26.159303]
3145,HIP51525,3.980628,1,1618.030492,0.016718637599999996,[3.980628],[1618.030492],spliced_blc0001020304050607_guppi_57540_07851_HIP51525_0021.gpuspec.0000.h5,[10.469592]
3146,HIP112918,3.980628,1,1626.14056,0.016718637599999996,[-3.980628],[1626.14056],spliced_blc02030405_2bit_guppi_57486_55903_HIP112918_0015.gpuspec.0000.h5,[41.821968]
3147,HIP92200,3.989226,1,1623.800159,0.016754749200000002,[-3.989226],[1623.800159],spliced_blc20212223242526_guppi_57993_06414_HIP92200_0008.gpuspec.0000.h5,[16.720513]
3148,HIP116085,3.989226,1,1626.088282,0.016754749200000002,[3.989226],[1626.088282],spliced_blc0001020304050607_guppi_57680_06823_HIP116085_0015.gpuspec.0000.h5,[25.733452]
3149,HIP4288,3.989226,1,1626.30712,0.016754749200000002,[-3.989226],[1626.30712],spliced_blc0001020304050607_guppi_57614_26236_Hip4288_0015.gpuspec.0000.h5,[22.307507]
3150,HIP38956,3.989226,1,1623.365169,0.016754749200000002,[-3.989226],[1623.365169],spliced_blc0001020304050607_guppi_57591_61937_Hip38956_0003.gpuspec.0000.h5,[13.00209]
3151,GJ65A,3.989226,1,1618.221654,0.016754749200000002,[-3.989226],[1618.221654],spliced_blc0001020304050607_guppi_57573_46471_GJ65A_0009.gpuspec.0000.h5,[70.989517]
3152,HIP70536,3.989226,1,1619.698302,0.016754749200000002,[-3.989226],[1619.698302],spliced_blc0001020304050607_guppi_57927_07135_HIP70536_0033.gpuspec.0000.h5,[28.372498]
3153,HIP86201,3.989226,1,1625.546462,0.016754749200000002,[-3.989226],[1625.546462],spliced_blc0001020304050607_guppi_57710_64563_HIP86201_0015.gpuspec.0000.h5,[10.21453]
3154,HIP17414,3.223907,2,1626.1163809999994,0.01675785033979737,[-3.223907  2.86038 ],[1626.117228 1626.115534],spliced_blc0001020304050607_guppi_57585_49889_Hip17414_0039.gpuspec.0000.h5,[14.204957 16.006716]
3155,HIP10644,3.990481,1,1618.372083,0.0167600202,[-3.990481],[1618.372083],spliced_blc0001020304050607_guppi_57541_55054_HIP10644_0002.gpuspec.0000.h5,[10.414944]
3156,HIP13402,3.990481,1,1625.300715,0.0167600202,[-3.990481],[1625.300715],spliced_blc0001020304050607_guppi_57541_59531_HIP13402_0014.gpuspec.0000.h5,[10.748074]
3157,HIP32769,3.990481,1,1618.383566,0.0167600202,[-3.990481],[1618.383566],spliced_blc02030405_2bit_guppi_57403_HIP32769_0018.gpuspec.0000.h5,[49.161497]
3158,HIP29548,3.990481,1,1618.353683,0.0167600202,[3.990481],[1618.353683],spliced_blc0001020304050607_guppi_57519_79514_HIP29548_0014.gpuspec.0000.h5,[28.503333]
3159,HIP3419,3.998793,1,1622.597136,0.0167949306,[-3.998793],[1622.597136],spliced_blc0001020304050607_guppi_57585_37304_Hip3419_0003.gpuspec.0000.h5,[20.982089]
3160,HIP52600,3.998793,1,1622.44684,0.0167949306,[-3.998793],[1622.44684],spliced_blc0001020304050607_guppi_57741_38132_HIP52600_0021.gpuspec.0000.h5,[12.823531]
3161,HIP54426,3.998793,1,1626.139996,0.0167949306,[-3.998793],[1626.139996],spliced_blc0001020304050607_guppi_57584_73181_Hip54426_0039.gpuspec.0000.h5,[206.467209]
3162,HIP88771,3.998793,1,1626.11531,0.0167949306,[3.998793],[1626.11531],spliced_blc0001020304050607_guppi_57972_09864_HIP88771_0002.gpuspec.0000.h5,[17.783313]
3163,HIP44075,3.998793,1,1618.028244,0.0167949306,[-3.998793],[1618.028244],spliced_blc0001020304050607_guppi_57800_12287_HIP44075_0022.gpuspec.0000.h5,[44.520969]
3164,HIP8543,3.998793,1,1619.673165,0.0167949306,[-3.998793],[1619.673165],spliced_blc0001020304050607_guppi_57928_47983_HIP8543_0026.gpuspec.0000.h5,[21.726337]
3165,HIP106400,3.998793,1,1626.139236,0.0167949306,[-3.998793],[1626.139236],spliced_blc0001020304050607_guppi_57662_11492_HIP106400_0015.gpuspec.0000.h5,[42.25357]
3166,HIP61329,3.998793,1,1626.081395,0.0167949306,[-3.998793],[1626.081395],spliced_blc0001020304050607_guppi_58077_46217_HIP61329_0026.gpuspec.0000.h5,[14.679433]
3167,HIP96895,3.998793,1,1625.86351,0.0167949306,[3.998793],[1625.86351],spliced_blc0001020304050607_guppi_57755_75808_HIP96895_0015.gpuspec.0000.h5,[18.744744]
3168,HIP518,3.998793,1,1622.438029,0.0167949306,[-3.998793],[1622.438029],spliced_blc0001020304050607_guppi_57956_48635_HIP518_0019.gpuspec.0000.h5,[14.027156]
3169,HIP70950,3.998793,1,1626.138554,0.0167949306,[-3.998793],[1626.138554],spliced_blc0001020304050607_guppi_57927_09297_HIP70950_0039.gpuspec.0000.h5,[24.617305]
3170,HIP99452,3.998793,1,1618.42973,0.0167949306,[-3.998793],[1618.42973],spliced_blc0001020304050607_guppi_58210_47553_HIP99452_0055.gpuspec.0000.h5,[37.269519]
3171,GJ65A,3.998793,1,1626.472087,0.0167949306,[-3.998793],[1626.472087],spliced_blc0001020304050607_guppi_57573_46471_GJ65A_0009.gpuspec.0000.h5,[17.764787]
3172,HIP80480,3.998793,1,1626.132449,0.0167949306,[-3.998793],[1626.132449],spliced_blc0001020304050607_guppi_57664_77618_HIP80480_0021.gpuspec.0000.h5,[24.101389]
3173,HIP90790,0.009853,2,1558.844394,0.01683812085987153,[0.009853 0.009853],[1558.852027 1558.836761],spliced_blc02030405_2bit_guppi_57479_44843_HIP90790_0003.gpuspec.0000.h5,[10.893447 14.981911]
3174,HIP13601,0.009853,2,1558.683511,0.01683812085987153,[-0.009853 -0.009853],[1558.691144 1558.675878],spliced_blc02030405_2bit_guppi_57476_73408_HIP13601_0027.gpuspec.0000.h5,[23.188033 19.138233]
3175,HIP112774,2.66032,2,1626.09422,0.016853478399735042,[2.413994 2.66032 ],[1626.096294 1626.092146],spliced_blc02030405_2bit_guppi_57486_51887_HIP112774_0003.gpuspec.0000.h5,[18.149645 20.798813]
3176,HIP36046,0.009853,4,1527.3963265,0.016854620859954927,[-0.009853 -0.009853 -0.009853 -0.009853],[1527.403967 1527.397249 1527.394488 1527.388686],spliced_blc0001020304050607_guppi_57533_75682_HIP36046_0009.gpuspec.0000.h5,[11.374558 10.44618  13.975333 14.405179]
3177,HIP27207,2.984745,2,1420.4874285,0.016875021900088362,[-2.984745 -2.362923],[1420.488831 1420.486026],spliced_blc0001020304050607_guppi_57641_39567_HIP27207_0021.gpuspec.0000.h5,[22.488179 23.360979]
3178,HIP34115,0.009566,2,1530.8502789999998,0.01692919491988835,[-0.009566 -0.009566],[1530.857954 1530.842604],spliced_blc0001020304050607_guppi_57571_66683_HIP34115_0009.gpuspec.0000.h5,[14.240643 10.078057]
3179,HIP22287,0.571476,2,1601.6931565,0.01694131912003424,[-0.571476 -0.571476],[1601.699657 1601.686656],spliced_blc02030405_2bit_guppi_57501_77640_HIP22287_0017.gpuspec.0000.h5,[23.82703 19.99068]
3180,HIP101093,0.009566,2,1532.3198895,0.017040294919983018,[0.009566 0.009566],[1532.327615 1532.312164],spliced_blc0001020304050607_guppi_57667_85894_HIP101093_0015.gpuspec.0000.h5,[14.886858 12.922896]
3181,HIP86400,2.783849,2,1420.3805295,0.017053482380045688,[-2.037662  2.783849],[1420.382435 1420.378624],spliced_blc0001020304050607_guppi_57972_11909_HIP86400_0008.gpuspec.0000.h5,[19.822312 19.298585]
3182,HIP17414,3.24304,2,1618.0501880000006,0.017066244799992254,[ 2.257692 -3.24304 ],[1618.051135 1618.049241],spliced_blc0001020304050607_guppi_57585_49889_Hip17414_0039.gpuspec.0000.h5,[12.760941 22.123542]
3183,HIP105932,3.281306,2,1420.3360229999994,0.01717043371992544,[3.281306 1.693269],[1420.336937 1420.335109],spliced_blc0001020304050607_guppi_57659_08153_HIP105932_0003.gpuspec.0000.h5,[10.687206 10.227707]
3184,HIP102851,3.319572,2,1420.541243,0.017171222640119686,[ 0.095665 -3.319572],[1420.542077 1420.540409],spliced_blc0001020304050607_guppi_58210_35434_HIP102851_0024.gpuspec.0000.h5,[18.383057 18.365419]
3185,HIP9153,2.295958,3,1420.2922529999994,0.017202925959855044,[-2.133327 -1.138412  2.295958],[1420.295251 1420.293094 1420.289255],spliced_blc0001020304050607_guppi_57752_85465_HIP9153_0039.gpuspec.0000.h5,[21.39587  21.074754 21.601525]
3186,HIP92573,2.649918,2,1420.4227099999994,0.01733782115989152,[-2.114194  2.649918],[1420.425026 1420.420394],spliced_blc1011121314151617_guppi_57957_22309_HIP92573_0015.gpuspec.0000.h5,[10.520598 10.320771]
3187,HIP12493,0.423681,2,1574.92695,0.01736620621986373,[-0.423681 -0.394122],[1574.933954 1574.919946],spliced_blc0001020304050607_guppi_57544_53771_HIP12493_0039.gpuspec.0000.h5,[21.258609 40.23197 ]
3188,HIP3092,2.554253,2,1626.4164585,0.017418348859697834,[-2.267258  2.554253],[1626.419012 1626.413905],spliced_blc0001020304050607_guppi_57579_50822_Hip3092_0033.gpuspec.0000.h5,[11.006358 19.952057]
3189,HIP428,0.229596,2,1603.941228,0.017450733520137658,[-0.229596 -0.229596],[1603.948678 1603.933778],spliced_blc0001020304050607_guppi_57803_78681_HIP428_0026.gpuspec.0000.h5,[14.798402 12.661089]
3190,HIP38048,3.172678,2,1420.1439189999999,0.01753977235997687,[ 3.172678 -3.084001],[1420.145229 1420.142609],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[14.468724 14.171154]
3191,HIP68337,0.019706,2,1681.442124,0.0175546417201783,[0.019706 0.019706],[1681.450062 1681.434186],spliced_blc0001020304050607_guppi_57541_12716_HIP68337_0003.gpuspec.0000.h5,[14.007582 10.80803 ]
3192,HIP52470,2.669051,2,1625.5662630000006,0.017556015620064033,[ 2.669051 -2.276825],[1625.568638 1625.563888],spliced_blc0001020304050607_guppi_57741_35938_HIP52470_0015.gpuspec.0000.h5,[15.799709 12.674728]
3193,HIP14729,2.768704,2,1420.178166,0.01756981248019114,[-2.768704  1.044422],[1420.180338 1420.175994],spliced_blc02030405_2bit_guppi_57436_82754_HIP14729_0015.gpuspec.0000.h5,[24.033848 24.027136]
3194,HIP7535,3.424803,2,1626.303352,0.017674989860075253,[-1.272343  3.424803],[1626.304194 1626.30251 ],spliced_blc0001020304050607_guppi_57662_24270_HIP7535_0051.gpuspec.0000.h5,[13.488731 13.387092]
3195,HIP18280,3.438711,2,1420.334626,0.017732644820091913,[-3.438711 -3.438711],[1420.335465 1420.333787],spliced_blc0001020304050607_guppi_57543_64347_HIP18280_0009.gpuspec.0000.h5,[10.805441 10.752672]
3196,HIP99572,3.389445,2,1675.937288,0.017786635899881158,[3.330327 3.389445],[1675.938255 1675.936321],spliced_blc0001020304050607_guppi_57514_40640_HIP99572_0009.gpuspec.0000.h5,[17.751903 18.048462]
3197,HIP54651,3.453503,2,1624.734254,0.01790658386007541,[-3.013444  3.453503],[1624.735141 1624.733367],spliced_blc0001020304050607_guppi_57899_03577_HIP54651_0039.gpuspec.0000.h5,[19.501238 19.428888]
3198,HIP13601,3.517535,2,1420.2319085000001,0.018062711700052952,[3.517535 2.946059],[1420.232732 1420.231085],spliced_blc02030405_2bit_guppi_57476_73408_HIP13601_0027.gpuspec.0000.h5,[13.270786 13.364357]
3199,HIP98204,3.4630690000000004,2,1625.714455,0.018168578780025743,[ 3.463069 -1.769801],[1625.715441 1625.713469],spliced_blc0001020304050607_guppi_57619_13390_Hip98204_0046.gpuspec.0000.h5,[10.916541 12.854505]
3200,HIP23783,0.009853,3,1557.3830295,0.018198820860312808,[-0.009853 -0.009853 -0.009853],[1557.391281 1557.37769  1557.374778],spliced_blc0001020304050607_guppi_57532_64710_HIP23783_0015.gpuspec.0000.h5,[116.341417  91.114106 144.306479]
3201,HIP66249,0.009566,2,1557.5596065,0.018210694920029368,[0.009566 0.009566],[1557.567864 1557.551349],spliced_blc0001020304050607_guppi_57955_01772_HIP66249_0024.gpuspec.0000.h5,[11.8324  10.88496]
3202,HIP76603,3.510902,2,1625.737368,0.018217967240208882,[-3.510902  3.109109],[1625.738276 1625.73646 ],spliced_blc0001020304050607_guppi_57657_74949_Hip76603_0009.gpuspec.0000.h5,[16.399971 16.406968]
3203,HIP47300,3.539601,2,1625.379549,0.01828015662013651,[-3.40567  -3.539601],[1625.380425 1625.378673],spliced_blc0001020304050607_guppi_57605_73612_Hip47300_0003.gpuspec.0000.h5,[12.752631 19.729092]
3204,GJ702B,3.576653,2,1420.512921,0.018361136860114133,[-1.497662  3.576653],[1420.513756 1420.512086],spliced_blc0001020304050607_guppi_57545_21724_GJ702B_0008.gpuspec.0000.h5,[23.603606 23.468275]
3205,HIP75253,0.413828,2,1575.5198295,0.018408585359743213,[-0.384269 -0.413828],[1575.527328 1575.512331],spliced_blc0001020304050607_guppi_57523_24567_HIP75253_0009.gpuspec.0000.h5,[49.427199 54.673086]
3206,HIP23147,3.162825,4,1420.359516,0.01844905149981723,[3.044589 0.896627 0.896627 3.162825],[1420.36126  1420.359573 1420.359573 1420.357772],spliced_blc0001020304050607_guppi_57532_62624_HIP23147_0009.gpuspec.0000.h5,[13.563052 13.554436 13.554436 13.356552]
3207,HIP92161,2.793415,2,1420.392953,0.018508977300109104,[-2.783849  2.793415],[1420.3955   1420.390406],spliced_blc0001020304050607_guppi_58064_81122_HIP92161_0055.gpuspec.0000.h5,[12.383552 11.955353]
3208,HIP19990,0.009853,4,1548.8270045,0.018526620860235533,[-0.009853 -0.009853 -0.009853 -0.009853],[1548.835405 1548.833167 1548.824204 1548.818604],spliced_blc02030405_2bit_guppi_57445_03286_HIP19990_0008.gpuspec.0000.h5,[11.925152 16.413221 11.944486 10.514601]
3209,HIP114233,3.596359,2,1420.567021,0.01854237858013651,[-2.276052  3.596359],[1420.567897 1420.566145],spliced_blc0001020304050607_guppi_57544_47204_HIP114233_0021.gpuspec.0000.h5,[11.142258 10.60674 ]
3210,HIP35643,0.210463,2,1571.831868,0.01857013905983948,[-0.200896 -0.210463],[1571.839867 1571.823869],spliced_blc0001020304050607_guppi_57571_70820_HIP35643_0021.gpuspec.0000.h5,[34.95866  34.490543]
3211,HIP26779,3.606212,2,1622.0834675,0.01857579944004201,[-3.290915  3.606212],[1622.084338 1622.082597],spliced_blc0001020304050607_guppi_57526_69560_HIP26779_0016.gpuspec.0000.h5,[12.593765 13.124913]
3212,HIP114622,3.5683010000000004,3,1420.4499775,0.01864925062016469,[-3.568301  1.769801  1.769801],[1420.450961 1420.448994 1420.448994],spliced_blc0001020304050607_guppi_57680_02536_HIP114622_0003.gpuspec.0000.h5,[13.757912 13.770658 13.770658]
3213,HIP72944,0.019133,2,1533.271343,0.018728994459957887,[0.019133 0.019133],[1533.279816 1533.26287 ],spliced_blc0001020304050607_guppi_57591_05615_Hip72944_0010.gpuspec.0000.h5,[11.728994 12.101461]
3214,HIP29277,0.246326,2,1561.7156835,0.01873912611995621,[-0.246326 -0.246326],[1561.723684 1561.707683],spliced_blc0001020304050607_guppi_57519_77474_HIP29277_0008.gpuspec.0000.h5,[16.575709 17.909205]
3215,HIP63076,3.616133,2,1544.087661,0.01874373446010889,[-3.376971 -3.616133],[1544.088587 1544.086735],spliced_blc0001020304050607_guppi_57642_69997_Hip63076_0045.gpuspec.0000.h5,[11.638384 12.220555]
3216,GJ65A,3.654399,2,1622.751174,0.018755523380025257,[-2.994311  3.654399],[1622.752025 1622.750323],spliced_blc0001020304050607_guppi_57579_42625_Gj65a_0009.gpuspec.0000.h5,[11.254441 11.27602 ]
3217,HIP79796,3.66533,4,1623.7914485,0.018833524599830776,[-3.66533  -3.655477 -3.66533  -3.655477],[1623.792312 1623.790585 1623.792312 1623.790585],spliced_blc02030405_2bit_guppi_57493_33758_HIP79796_0015.gpuspec.0000.h5,[10.033225 10.976391 10.033225 10.976391]
3218,GJ65A,3.606567,4,1618.2516564999999,0.018859039540081363,[-3.606567 -3.386537 -3.606567 -3.386537],[1618.252655 1618.250658 1618.252655 1618.250658],spliced_blc0001020304050607_guppi_57579_42625_Gj65a_0009.gpuspec.0000.h5,[12.848781 14.253481 12.848781 14.253481]
3219,HIP19554,0.009853,2,1530.7318595000006,0.018869820860119367,[-0.009853 -0.009853],[1530.740416 1530.723303],spliced_blc02030405_2bit_guppi_57493_79440_HIP19554_0008.gpuspec.0000.h5,[20.309049 23.995024]
3220,HIP21553,2.630761,2,1420.335328,0.018912515819944232,[-2.630761  2.591349],[1420.3384   1420.332256],spliced_blc02030405_2bit_guppi_57501_73480_HIP21553_0003.gpuspec.0000.h5,[14.438973 14.745994]
3221,HIP45688,2.975178,2,1626.464332,0.018992322360008487,[-2.975178  1.750668],[1626.466717 1626.461947],spliced_blc0001020304050607_guppi_57642_63588_Hip45688_0027.gpuspec.0000.h5,[12.820667 10.200207]
3222,HIP80459,3.635266000000001,2,1626.130549,0.019038928920087003,[ 3.635266 -3.606567],[1626.131569 1626.129529],spliced_blc0001020304050607_guppi_57664_75468_HIP80459_0015.gpuspec.0000.h5,[44.070127 40.69587 ]
3223,GJ1245AC,3.061277,2,1420.4844705,0.019063399739957937,[-2.745583  3.061277],[1420.486707 1420.482234],spliced_blc0001020304050607_guppi_57587_16358_Gj1245ac_0003.gpuspec.0000.h5,[22.162684 21.78432 ]
3224,HIP12828,2.404141,2,1420.3312445,0.01906343142004621,[-2.404141 -0.640448],[1420.334861 1420.327628],spliced_blc02030405_2bit_guppi_57476_67508_HIP12828_0009.gpuspec.0000.h5,[10.685505 10.756899]
3225,HIP17420,3.597,2,1420.3773095,0.019120640000059627,[2.908213 3.597   ],[1420.378447 1420.376172],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[12.429605 12.377633]
3226,HIP39826,0.45324,2,1561.2935665,0.019142868800099824,[-0.45324 -0.45324],[1561.301316 1561.285817],spliced_blc02030405_2bit_guppi_57456_02669_HIP39826_0009.gpuspec.0000.h5,[12.604389 10.220353]
3227,HIP78072,3.645624,2,1618.0518365,0.019248482880053912,[-0.532064 -3.645624],[1618.05293  1618.050743],spliced_blc02030405_2bit_guppi_57455_43292_HIP78072_0021.gpuspec.0000.h5,[12.506233 13.936089]
3228,HIP76267,3.763861,2,1420.5552805,0.019282137820097547,[1.862224 3.763861],[1420.556141 1420.55442 ],spliced_blc02030405_2bit_guppi_57478_35251_HIP76267_0009.gpuspec.0000.h5,[10.27549 10.36459]
3229,HIP84521,3.744155,2,1622.358426,0.019293396100214442,[-3.744155  3.448564],[1622.359333 1622.357519],spliced_blc0001020304050607_guppi_57526_28700_HIP84521_0021.gpuspec.0000.h5,[21.108501 23.363177]
